"销售网点分玩法销售统计","","","","","","","","",""
"JX201","","","","","","","","",""
"日期范围：","2018-04-20~2018-04-20","","","","打印时间：","","","2018-04-21 12:53:17",""
"","","","","","","","","",""
"网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3701001038","3701001038","0462","体彩顶呱刮十周年庆","0","0","0","0","7","40"
"3701001038","3701001038","0463","体彩顶呱刮十周年庆","0","0","0","0","5","70"
"3701001038","3701001038","0464","体彩顶呱刮十周年庆","0","0","0","0","2","40"
"3701001039","3701001039","0267","甜蜜蜜","0","0","0","0","2","30"
"3701001039","3701001039","0439","巧克力","0","0","0","0","1","5"
"3701001039","3701001039","0454","旺旺","0","0","0","0","1","10"
"3701001040","3701001040","0298","太空寻宝","0","0","0","0","1","2"
"3701001040","3701001040","0312","十倍幸运","0","0","0","0","1","10"
"3701001040","3701001040","0408","7","0","0","0","0","1","20"
"3701001040","3701001040","0453","旺旺","0","0","0","0","3","15"
"3701001040","3701001040","0460","新时代 动起来","0","0","0","0","12","220"
"3701001040","3701001040","0462","体彩顶呱刮十周年庆","0","0","0","0","4","25"
"3701001040","3701001040","0464","体彩顶呱刮十周年庆","0","0","0","0","5","150"
"3701001043","3701001043","0452","旺旺","0","0","0","0","3","6"
"3701001043","3701001043","0462","体彩顶呱刮十周年庆","0","0","0","0","2","15"
"3701001046","3701001046","0267","甜蜜蜜","0","0","0","0","23","200"
"3701001046","3701001046","0460","新时代 动起来","0","0","0","0","25","280"
"3701001054","3701001054","0460","新时代 动起来","0","0","0","0","1","5"
"3701001055","3701001055","0267","甜蜜蜜","0","0","0","0","15","140"
"3701001058","3701001058","0292","绿翡翠9","0","0","0","0","7","90"
"3701001058","3701001058","0407","发发发","0","0","0","0","2","400"
"3701001059","3701001059","0232","热力500","0","0","0","0","4","50"
"3701001059","3701001059","0416","点石成金","0","0","0","0","10","320"
"3701001059","3701001059","0432","强力5","0","0","0","0","1","10"
"3701001059","3701001059","0433","富贵有余","0","0","0","0","1","30"
"3701001059","3701001059","0440","天作之合","0","0","0","0","1","10"
"3701001059","3701001059","0441","和气生财","0","0","0","0","2","20"
"3701001059","3701001059","0443","挖金矿","0","0","0","0","1","5"
"3701001059","3701001059","0454","旺旺","0","0","0","0","3","30"
"3701001059","3701001059","0460","新时代 动起来","0","0","0","0","4","40"
"3701001059","3701001059","0462","体彩顶呱刮十周年庆","0","0","0","0","7","40"
"3701001059","3701001059","0464","体彩顶呱刮十周年庆","0","0","0","0","11","290"
"3701001060","3701001060","0423","太空寻宝","0","0","0","0","3","6"
"3701001066","3701001066","0287","好彩头","0","0","0","0","1","60"
"3701001066","3701001066","0452","旺旺","0","0","0","0","43","145"
"3701001066","3701001066","0456","红樱桃","0","0","0","0","27","174"
"3701001071","3701001071","0460","新时代 动起来","0","0","0","0","10","190"
"3701001075","3701001075","0232","热力500","0","0","0","0","2","60"
"3701001075","3701001075","0233","热力100","0","0","0","0","3","25"
"3701001075","3701001075","0375","黄金之城","0","0","0","0","12","220"
"3701001075","3701001075","0378","大吉大利","0","0","0","0","1","5"
"3701001075","3701001075","0423","太空寻宝","0","0","0","0","3","9"
"3701001075","3701001075","0432","强力5","0","0","0","0","15","585"
"3701001075","3701001075","0460","新时代 动起来","0","0","0","0","18","170"
"3701001077","3701001077","0374","超值8","0","0","0","0","9","260"
"3701001077","3701001077","0460","新时代 动起来","0","0","0","0","8","480"
"3701001081","3701001081","0399","中国结","0","0","0","0","4","25"
"3701001081","3701001081","0404","有礼了","0","0","0","0","2","30"
"3701001081","3701001081","0428","中奖达人","0","0","0","0","1","20"
